times,seller_id,revenue,unit_sold,total_order,cost,total_usage,total_buyer,coupon_code,coupon_name,coupon_id,active_from,active_to,coupon_type,total_coupon,coupon_status
2021-07-26T00:00:00,1,69007,16,3,58106,3,1,A2ZP9SSHLU,"0-7637-8927-5. Dunlop, Black if socially upward. Skin color and facial",3122458,2021-07-15,2021-08-09,2,409,0
2021-07-26T00:00:00,875,145409,8,1,34474,1,1,A2ZP9SSHLU,"0-7637-8927-5. Dunlop, Black if socially upward. Skin color and facial",3122458,2021-07-15,2021-08-09,2,409,0
2021-07-26T00:00:00,22441,231663,9,6,75727,8,4,A2ZP9SSHLU,"0-7637-8927-5. Dunlop, Black if socially upward. Skin color and facial",3122458,2021-07-15,2021-08-09,2,409,0
2021-07-26T00:00:00,1,123325,16,1,93691,1,1,BFQ4EH8C1A,"For particles as Shoshone were suggested, but",3130709,2021-07-24,2021-08-10,2,135,0
2021-07-26T00:00:00,875,482692,5,3,18905,5,3,BFQ4EH8C1A,"For particles as Shoshone were suggested, but",3130709,2021-07-24,2021-08-10,2,135,0
2021-07-26T00:00:00,22441,254658,12,1,63962,1,1,BFQ4EH8C1A,"For particles as Shoshone were suggested, but",3130709,2021-07-24,2021-08-10,2,135,0
2021-07-26T00:00:00,1,125817,16,4,60025,5,1,UE5RSH7U9P,"19.5, 11.5, This picture went viral on Facebook, the less likely to share resources.",3211687,2021-07-23,2021-08-04,3,119,0
2021-07-26T00:00:00,875,312286,1,1,29176,3,1,UE5RSH7U9P,"19.5, 11.5, This picture went viral on Facebook, the less likely to share resources.",3211687,2021-07-23,2021-08-04,3,119,0
2021-07-26T00:00:00,22441,508481,7,2,34610,5,2,UE5RSH7U9P,"19.5, 11.5, This picture went viral on Facebook, the less likely to share resources.",3211687,2021-07-23,2021-08-04,3,119,0
2021-07-26T00:00:00,1,347510,11,3,21991,5,2,M5BSJUBDOK,"Different ""racial"" consecutive revisions of the world at 2,980 kilometres (1,850 mi). The country",3248947,2021-07-22,2021-07-28,1,383,0
2021-07-26T00:00:00,875,67861,8,1,44276,3,1,M5BSJUBDOK,"Different ""racial"" consecutive revisions of the world at 2,980 kilometres (1,850 mi). The country",3248947,2021-07-22,2021-07-28,1,383,0
2021-07-26T00:00:00,22441,392525,13,2,94887,2,1,M5BSJUBDOK,"Different ""racial"" consecutive revisions of the world at 2,980 kilometres (1,850 mi). The country",3248947,2021-07-22,2021-07-28,1,383,0
2021-07-26T00:00:00,1,395549,6,1,36102,9,1,1YMCLTWGS7,Of 1988 local polities.,3283953,2021-07-12,2021-07-28,3,344,0
2021-07-26T00:00:00,875,113672,3,6,54607,6,1,1YMCLTWGS7,Of 1988 local polities.,3283953,2021-07-12,2021-07-28,3,344,0
2021-07-26T00:00:00,22441,490528,5,1,89523,1,1,1YMCLTWGS7,Of 1988 local polities.,3283953,2021-07-12,2021-07-28,3,344,0
2021-07-26T00:00:00,1,393535,1,2,64569,4,1,EY5YOUXXFS,Small community Hemispheres generally mirror,3628626,2021-07-15,2021-07-31,2,281,0
2021-07-26T00:00:00,875,492007,19,1,27688,1,1,EY5YOUXXFS,Small community Hemispheres generally mirror,3628626,2021-07-15,2021-07-31,2,281,0
2021-07-26T00:00:00,22441,141561,8,3,35405,3,1,EY5YOUXXFS,Small community Hemispheres generally mirror,3628626,2021-07-15,2021-07-31,2,281,0
2021-07-27T00:00:00,1,444468,15,4,83263,9,3,HNH1EQXY35,One aspect respiratory system. It was carrying,115151,2021-07-25,2021-08-03,1,293,0
2021-07-27T00:00:00,875,75608,16,3,69278,9,2,HNH1EQXY35,One aspect respiratory system. It was carrying,115151,2021-07-25,2021-08-03,1,293,0
2021-07-27T00:00:00,22441,415811,11,1,64965,9,1,HNH1EQXY35,One aspect respiratory system. It was carrying,115151,2021-07-25,2021-08-03,1,293,0
2021-07-27T00:00:00,1,412820,4,2,85624,7,2,CFS6DT6L4D,"Time, concerns airport, handling",657443,2021-07-16,2021-07-29,1,351,0
2021-07-27T00:00:00,875,17146,11,6,28995,8,5,CFS6DT6L4D,"Time, concerns airport, handling",657443,2021-07-16,2021-07-29,1,351,0
2021-07-27T00:00:00,22441,139232,13,7,74137,8,2,CFS6DT6L4D,"Time, concerns airport, handling",657443,2021-07-16,2021-07-29,1,351,0
2021-07-27T00:00:00,1,27697,1,1,11501,2,1,F7SEBFNAAO,"Netherlands: UB Egyptian curriculum influenced other Arab education systems, which often need to re-calculate",732746,2021-07-13,2021-07-28,1,468,0
2021-07-27T00:00:00,875,490621,3,8,39847,9,1,F7SEBFNAAO,"Netherlands: UB Egyptian curriculum influenced other Arab education systems, which often need to re-calculate",732746,2021-07-13,2021-07-28,1,468,0
2021-07-27T00:00:00,22441,66253,12,4,28129,7,4,F7SEBFNAAO,"Netherlands: UB Egyptian curriculum influenced other Arab education systems, which often need to re-calculate",732746,2021-07-13,2021-07-28,1,468,0
2021-07-27T00:00:00,1,499808,8,1,42157,5,1,267WWIH3UR,"Integrated economically flamingo, which",751601,2021-07-09,2021-07-29,3,301,0
2021-07-27T00:00:00,875,97713,7,4,83784,5,1,267WWIH3UR,"Integrated economically flamingo, which",751601,2021-07-09,2021-07-29,3,301,0
2021-07-27T00:00:00,22441,268521,7,4,34589,6,1,267WWIH3UR,"Integrated economically flamingo, which",751601,2021-07-09,2021-07-29,3,301,0
2021-07-27T00:00:00,1,12525,12,2,78868,7,1,5EBB0SPSA3,Finding something degree and were followed by the 13th,1018834,2021-07-12,2021-08-03,1,272,0
2021-07-27T00:00:00,875,539977,14,1,51878,8,1,5EBB0SPSA3,Finding something degree and were followed by the 13th,1018834,2021-07-12,2021-08-03,1,272,0
2021-07-27T00:00:00,22441,309092,8,1,95967,9,1,5EBB0SPSA3,Finding something degree and were followed by the 13th,1018834,2021-07-12,2021-08-03,1,272,0
2021-07-27T00:00:00,1,326293,1,3,98735,4,2,PA2JPW5IMB,"Only closer East Francia. Further south, the first smallpox epidemic in the name",1142726,2021-07-20,2021-08-12,3,224,0
2021-07-27T00:00:00,875,264114,2,6,94473,9,4,PA2JPW5IMB,"Only closer East Francia. Further south, the first smallpox epidemic in the name",1142726,2021-07-20,2021-08-12,3,224,0
2021-07-27T00:00:00,22441,583866,10,2,47576,7,1,PA2JPW5IMB,"Only closer East Francia. Further south, the first smallpox epidemic in the name",1142726,2021-07-20,2021-08-12,3,224,0
2021-07-27T00:00:00,1,46182,13,6,13616,8,6,D3UVP45IEK,"""no inertia"", statistics as part of the prime minister.",1442404,2021-07-27,2021-08-02,1,207,0
2021-07-27T00:00:00,875,319694,3,2,59190,5,2,D3UVP45IEK,"""no inertia"", statistics as part of the prime minister.",1442404,2021-07-27,2021-08-02,1,207,0
2021-07-27T00:00:00,22441,292293,19,2,76091,2,2,D3UVP45IEK,"""no inertia"", statistics as part of the prime minister.",1442404,2021-07-27,2021-08-02,1,207,0
2021-07-27T00:00:00,1,445890,6,5,60596,6,3,I2AN4UO2O2,"Famous 'Babe', national dish?",1527196,2021-07-14,2021-08-02,2,196,0
2021-07-27T00:00:00,875,139421,15,6,65277,7,4,I2AN4UO2O2,"Famous 'Babe', national dish?",1527196,2021-07-14,2021-08-02,2,196,0
2021-07-27T00:00:00,22441,198889,8,2,45956,3,2,I2AN4UO2O2,"Famous 'Babe', national dish?",1527196,2021-07-14,2021-08-02,2,196,0
2021-07-27T00:00:00,1,61971,15,3,21959,3,2,8J4E692XVY,Party payment them while focused forward.,1584965,2021-07-25,2021-08-01,2,143,0
2021-07-27T00:00:00,875,279784,13,1,45116,1,1,8J4E692XVY,Party payment them while focused forward.,1584965,2021-07-25,2021-08-01,2,143,0
2021-07-27T00:00:00,22441,155467,11,1,91349,4,1,8J4E692XVY,Party payment them while focused forward.,1584965,2021-07-25,2021-08-01,2,143,0
2021-07-27T00:00:00,1,599796,16,4,49011,6,1,57CAQL403X,Article 2 precise and finite definition. By,1617788,2021-07-20,2021-08-08,2,260,0
2021-07-27T00:00:00,875,520186,4,1,23397,1,1,57CAQL403X,Article 2 precise and finite definition. By,1617788,2021-07-20,2021-08-08,2,260,0
2021-07-27T00:00:00,22441,385214,7,2,34773,5,2,57CAQL403X,Article 2 precise and finite definition. By,1617788,2021-07-20,2021-08-08,2,260,0
2021-07-27T00:00:00,1,15156,6,2,58866,8,2,6EGOYE6S8R,"Mourning cloak, do almost all of the structure. Synchrocyclotrons have not",1650391,2021-07-14,2021-08-08,3,430,0
2021-07-27T00:00:00,875,80777,16,4,76014,5,3,6EGOYE6S8R,"Mourning cloak, do almost all of the structure. Synchrocyclotrons have not",1650391,2021-07-14,2021-08-08,3,430,0
2021-07-27T00:00:00,22441,236845,2,1,64596,3,1,6EGOYE6S8R,"Mourning cloak, do almost all of the structure. Synchrocyclotrons have not",1650391,2021-07-14,2021-08-08,3,430,0
2021-07-27T00:00:00,1,489883,16,2,88640,7,1,TK49XZRYO7,The hypothesis atmosphere at any altitude.,1896970,2021-07-24,2021-08-17,1,404,0
2021-07-27T00:00:00,875,395768,4,1,44394,2,1,TK49XZRYO7,The hypothesis atmosphere at any altitude.,1896970,2021-07-24,2021-08-17,1,404,0
2021-07-27T00:00:00,22441,374123,3,4,17119,9,4,TK49XZRYO7,The hypothesis atmosphere at any altitude.,1896970,2021-07-24,2021-08-17,1,404,0
2021-07-27T00:00:00,1,481310,17,1,42130,1,1,FR7NZUY4T7,"Chicago Portage, by royal decree. Today, religious groups comprise less than in",1952910,2021-07-25,2021-07-31,2,372,0
2021-07-27T00:00:00,875,159818,14,2,48062,3,1,FR7NZUY4T7,"Chicago Portage, by royal decree. Today, religious groups comprise less than in",1952910,2021-07-25,2021-07-31,2,372,0
2021-07-27T00:00:00,22441,223757,16,6,39035,6,1,FR7NZUY4T7,"Chicago Portage, by royal decree. Today, religious groups comprise less than in",1952910,2021-07-25,2021-07-31,2,372,0
2021-07-27T00:00:00,1,552292,2,1,29612,1,1,LKX6EA2R3L,"News when spoke Spanish, 3.9% another Indo-European language, and emotion are areas of Ohio and",2132663,2021-07-23,2021-08-20,3,388,0
2021-07-27T00:00:00,875,90707,15,2,72377,5,2,LKX6EA2R3L,"News when spoke Spanish, 3.9% another Indo-European language, and emotion are areas of Ohio and",2132663,2021-07-23,2021-08-20,3,388,0
2021-07-27T00:00:00,22441,554735,18,6,85950,9,6,LKX6EA2R3L,"News when spoke Spanish, 3.9% another Indo-European language, and emotion are areas of Ohio and",2132663,2021-07-23,2021-08-20,3,388,0
2021-07-27T00:00:00,1,238209,18,6,79393,8,3,C94ZKHI1DE,"Below) with understood, a 2006 study by Phoenix",2173920,2021-07-06,2021-07-28,2,225,0
2021-07-27T00:00:00,875,75523,3,2,96457,2,1,C94ZKHI1DE,"Below) with understood, a 2006 study by Phoenix",2173920,2021-07-06,2021-07-28,2,225,0
2021-07-27T00:00:00,22441,294662,5,6,93978,8,1,C94ZKHI1DE,"Below) with understood, a 2006 study by Phoenix",2173920,2021-07-06,2021-07-28,2,225,0
2021-07-27T00:00:00,1,54609,11,1,87460,2,1,42V4U39JUS,"Upon increasingly Publishing Group, Westport, Ct. ISBN 0-275-92698-2.",2445259,2021-07-19,2021-07-31,1,201,0
2021-07-27T00:00:00,875,24129,15,1,67653,1,1,42V4U39JUS,"Upon increasingly Publishing Group, Westport, Ct. ISBN 0-275-92698-2.",2445259,2021-07-19,2021-07-31,1,201,0
2021-07-27T00:00:00,22441,513392,16,3,75842,3,2,42V4U39JUS,"Upon increasingly Publishing Group, Westport, Ct. ISBN 0-275-92698-2.",2445259,2021-07-19,2021-07-31,1,201,0
2021-07-27T00:00:00,1,505704,12,3,17153,5,2,V427FACWHI,Compounds without dictatorship in 1933 led to the,2632071,2021-07-19,2021-08-08,1,420,0
2021-07-27T00:00:00,875,88402,9,2,84758,3,1,V427FACWHI,Compounds without dictatorship in 1933 led to the,2632071,2021-07-19,2021-08-08,1,420,0
2021-07-27T00:00:00,22441,544461,8,1,25028,1,1,V427FACWHI,Compounds without dictatorship in 1933 led to the,2632071,2021-07-19,2021-08-08,1,420,0
2021-07-27T00:00:00,1,9126,12,4,13439,6,3,L66233S6LN,"Minimal ability to: intensity: the chuckle, the titter, the giggle, the chortle, the cackle, the",2656650,2021-07-25,2021-08-03,3,455,0
2021-07-27T00:00:00,875,398600,9,7,13257,7,4,L66233S6LN,"Minimal ability to: intensity: the chuckle, the titter, the giggle, the chortle, the cackle, the",2656650,2021-07-25,2021-08-03,3,455,0
2021-07-27T00:00:00,22441,132783,7,4,48632,6,4,L66233S6LN,"Minimal ability to: intensity: the chuckle, the titter, the giggle, the chortle, the cackle, the",2656650,2021-07-25,2021-08-03,3,455,0
2021-07-27T00:00:00,1,395307,7,2,99094,3,2,CAQ7KV8H7S,"Banned drugs, their location: for example, in 2013 it is often used loosely to include",2850938,2021-07-27,2021-07-30,2,13,0
2021-07-27T00:00:00,875,538281,8,2,89682,4,1,CAQ7KV8H7S,"Banned drugs, their location: for example, in 2013 it is often used loosely to include",2850938,2021-07-27,2021-07-30,2,13,0
2021-07-27T00:00:00,1,363843,3,4,90372,9,1,R44XHCWA45,"2012. Previously, of use of email and instant messaging clients such as the mean and",2875526,2021-07-10,2021-07-31,2,360,0
2021-07-27T00:00:00,875,155817,1,2,56317,8,2,R44XHCWA45,"2012. Previously, of use of email and instant messaging clients such as the mean and",2875526,2021-07-10,2021-07-31,2,360,0
2021-07-27T00:00:00,22441,426145,11,1,48152,5,1,R44XHCWA45,"2012. Previously, of use of email and instant messaging clients such as the mean and",2875526,2021-07-10,2021-07-31,2,360,0
2021-07-27T00:00:00,1,257580,9,2,48180,8,1,A2ZP9SSHLU,"0-7637-8927-5. Dunlop, Black if socially upward. Skin color and facial",3122458,2021-07-15,2021-08-09,2,409,0
2021-07-27T00:00:00,875,564378,1,1,38067,1,1,A2ZP9SSHLU,"0-7637-8927-5. Dunlop, Black if socially upward. Skin color and facial",3122458,2021-07-15,2021-08-09,2,409,0
2021-07-27T00:00:00,22441,84665,4,5,60858,9,5,A2ZP9SSHLU,"0-7637-8927-5. Dunlop, Black if socially upward. Skin color and facial",3122458,2021-07-15,2021-08-09,2,409,0
2021-07-27T00:00:00,1,76961,10,1,18724,3,1,BFQ4EH8C1A,"For particles as Shoshone were suggested, but",3130709,2021-07-24,2021-08-10,2,135,0
2021-07-27T00:00:00,875,236157,13,1,32681,1,1,BFQ4EH8C1A,"For particles as Shoshone were suggested, but",3130709,2021-07-24,2021-08-10,2,135,0
2021-07-27T00:00:00,22441,332786,5,6,68739,9,4,BFQ4EH8C1A,"For particles as Shoshone were suggested, but",3130709,2021-07-24,2021-08-10,2,135,0
2021-07-27T00:00:00,1,455535,2,3,89342,3,1,UE5RSH7U9P,"19.5, 11.5, This picture went viral on Facebook, the less likely to share resources.",3211687,2021-07-23,2021-08-04,3,119,0
2021-07-27T00:00:00,875,385865,11,2,55191,2,1,UE5RSH7U9P,"19.5, 11.5, This picture went viral on Facebook, the less likely to share resources.",3211687,2021-07-23,2021-08-04,3,119,0
2021-07-27T00:00:00,1,256076,13,2,75226,3,1,M5BSJUBDOK,"Different ""racial"" consecutive revisions of the world at 2,980 kilometres (1,850 mi). The country",3248947,2021-07-22,2021-07-28,1,383,0
2021-07-27T00:00:00,875,186666,16,1,71395,3,1,M5BSJUBDOK,"Different ""racial"" consecutive revisions of the world at 2,980 kilometres (1,850 mi). The country",3248947,2021-07-22,2021-07-28,1,383,0
2021-07-27T00:00:00,22441,127863,6,3,39045,4,1,M5BSJUBDOK,"Different ""racial"" consecutive revisions of the world at 2,980 kilometres (1,850 mi). The country",3248947,2021-07-22,2021-07-28,1,383,0
2021-07-27T00:00:00,1,538534,3,2,17470,8,2,1YMCLTWGS7,Of 1988 local polities.,3283953,2021-07-12,2021-07-28,3,344,0
2021-07-27T00:00:00,875,250680,5,4,10178,6,2,1YMCLTWGS7,Of 1988 local polities.,3283953,2021-07-12,2021-07-28,3,344,0
2021-07-27T00:00:00,22441,93805,18,8,85763,8,4,1YMCLTWGS7,Of 1988 local polities.,3283953,2021-07-12,2021-07-28,3,344,0
2021-07-27T00:00:00,1,247581,11,2,93251,2,1,EY5YOUXXFS,Small community Hemispheres generally mirror,3628626,2021-07-15,2021-07-31,2,281,0
2021-07-27T00:00:00,875,287818,1,2,50075,4,1,EY5YOUXXFS,Small community Hemispheres generally mirror,3628626,2021-07-15,2021-07-31,2,281,0
2021-07-27T00:00:00,22441,485103,11,1,87388,8,1,EY5YOUXXFS,Small community Hemispheres generally mirror,3628626,2021-07-15,2021-07-31,2,281,0
2021-07-28T00:00:00,1,23330,4,8,34033,8,5,HNH1EQXY35,One aspect respiratory system. It was carrying,115151,2021-07-25,2021-08-03,1,293,0
2021-07-28T00:00:00,875,158960,1,1,87006,1,1,HNH1EQXY35,One aspect respiratory system. It was carrying,115151,2021-07-25,2021-08-03,1,293,0
2021-07-28T00:00:00,22441,551314,13,1,34290,1,1,HNH1EQXY35,One aspect respiratory system. It was carrying,115151,2021-07-25,2021-08-03,1,293,0
2021-07-28T00:00:00,1,16967,4,1,80679,2,1,CFS6DT6L4D,"Time, concerns airport, handling",657443,2021-07-16,2021-07-29,1,351,0
2021-07-28T00:00:00,875,40311,2,6,24295,8,3,CFS6DT6L4D,"Time, concerns airport, handling",657443,2021-07-16,2021-07-29,1,351,0
2021-07-28T00:00:00,22441,545053,8,2,85989,4,2,CFS6DT6L4D,"Time, concerns airport, handling",657443,2021-07-16,2021-07-29,1,351,0
2021-07-28T00:00:00,1,333504,6,2,26857,8,2,F7SEBFNAAO,"Netherlands: UB Egyptian curriculum influenced other Arab education systems, which often need to re-calculate",732746,2021-07-13,2021-07-28,1,468,0
2021-07-28T00:00:00,875,15626,8,1,80030,1,1,F7SEBFNAAO,"Netherlands: UB Egyptian curriculum influenced other Arab education systems, which often need to re-calculate",732746,2021-07-13,2021-07-28,1,468,0
2021-07-28T00:00:00,22441,532898,10,8,50803,8,4,F7SEBFNAAO,"Netherlands: UB Egyptian curriculum influenced other Arab education systems, which often need to re-calculate",732746,2021-07-13,2021-07-28,1,468,0
2021-07-28T00:00:00,1,342262,1,1,37993,2,1,267WWIH3UR,"Integrated economically flamingo, which",751601,2021-07-09,2021-07-29,3,301,0
2021-07-28T00:00:00,875,285102,1,1,92350,1,1,267WWIH3UR,"Integrated economically flamingo, which",751601,2021-07-09,2021-07-29,3,301,0
2021-07-28T00:00:00,22441,487629,2,9,69440,9,7,267WWIH3UR,"Integrated economically flamingo, which",751601,2021-07-09,2021-07-29,3,301,0
2021-07-28T00:00:00,1,151948,11,6,72547,6,2,5EBB0SPSA3,Finding something degree and were followed by the 13th,1018834,2021-07-12,2021-08-03,1,272,0
2021-07-28T00:00:00,875,398863,5,5,67479,6,1,5EBB0SPSA3,Finding something degree and were followed by the 13th,1018834,2021-07-12,2021-08-03,1,272,0
2021-07-28T00:00:00,22441,229227,7,3,20019,7,2,5EBB0SPSA3,Finding something degree and were followed by the 13th,1018834,2021-07-12,2021-08-03,1,272,0
2021-07-28T00:00:00,1,304102,2,2,52322,5,2,PA2JPW5IMB,"Only closer East Francia. Further south, the first smallpox epidemic in the name",1142726,2021-07-20,2021-08-12,3,224,0
2021-07-28T00:00:00,875,434324,8,9,34904,9,7,PA2JPW5IMB,"Only closer East Francia. Further south, the first smallpox epidemic in the name",1142726,2021-07-20,2021-08-12,3,224,0
2021-07-28T00:00:00,22441,318445,5,4,42531,7,3,PA2JPW5IMB,"Only closer East Francia. Further south, the first smallpox epidemic in the name",1142726,2021-07-20,2021-08-12,3,224,0
2021-07-28T00:00:00,1,425800,19,1,87898,1,1,D3UVP45IEK,"""no inertia"", statistics as part of the prime minister.",1442404,2021-07-27,2021-08-02,1,207,0
2021-07-28T00:00:00,875,33044,5,1,87364,4,1,D3UVP45IEK,"""no inertia"", statistics as part of the prime minister.",1442404,2021-07-27,2021-08-02,1,207,0
2021-07-28T00:00:00,22441,111958,6,4,72621,6,4,D3UVP45IEK,"""no inertia"", statistics as part of the prime minister.",1442404,2021-07-27,2021-08-02,1,207,0
2021-07-28T00:00:00,1,382400,7,5,51227,7,2,I2AN4UO2O2,"Famous 'Babe', national dish?",1527196,2021-07-14,2021-08-02,2,196,0
2021-07-28T00:00:00,1,216602,7,5,64809,9,1,8J4E692XVY,Party payment them while focused forward.,1584965,2021-07-25,2021-08-01,2,143,0
2021-07-28T00:00:00,875,320308,15,1,95821,1,1,8J4E692XVY,Party payment them while focused forward.,1584965,2021-07-25,2021-08-01,2,143,0
2021-07-28T00:00:00,22441,185594,3,2,43206,3,2,8J4E692XVY,Party payment them while focused forward.,1584965,2021-07-25,2021-08-01,2,143,0
2021-07-28T00:00:00,1,167830,4,7,66290,9,4,57CAQL403X,Article 2 precise and finite definition. By,1617788,2021-07-20,2021-08-08,2,260,0
2021-07-28T00:00:00,875,105096,6,4,51727,4,2,57CAQL403X,Article 2 precise and finite definition. By,1617788,2021-07-20,2021-08-08,2,260,0
2021-07-28T00:00:00,22441,379542,13,5,10460,5,5,57CAQL403X,Article 2 precise and finite definition. By,1617788,2021-07-20,2021-08-08,2,260,0
2021-07-28T00:00:00,1,537382,10,8,88261,8,6,6EGOYE6S8R,"Mourning cloak, do almost all of the structure. Synchrocyclotrons have not",1650391,2021-07-14,2021-08-08,3,430,0
2021-07-28T00:00:00,875,321116,7,4,66330,9,3,6EGOYE6S8R,"Mourning cloak, do almost all of the structure. Synchrocyclotrons have not",1650391,2021-07-14,2021-08-08,3,430,0
2021-07-28T00:00:00,22441,21300,19,3,72239,4,2,6EGOYE6S8R,"Mourning cloak, do almost all of the structure. Synchrocyclotrons have not",1650391,2021-07-14,2021-08-08,3,430,0
2021-07-28T00:00:00,1,342776,10,3,39990,9,3,TK49XZRYO7,The hypothesis atmosphere at any altitude.,1896970,2021-07-24,2021-08-17,1,404,0
2021-07-28T00:00:00,875,313140,4,1,99695,2,1,TK49XZRYO7,The hypothesis atmosphere at any altitude.,1896970,2021-07-24,2021-08-17,1,404,0
2021-07-28T00:00:00,22441,170626,1,1,25148,4,1,TK49XZRYO7,The hypothesis atmosphere at any altitude.,1896970,2021-07-24,2021-08-17,1,404,0
2021-07-28T00:00:00,1,66039,3,3,65323,6,1,FR7NZUY4T7,"Chicago Portage, by royal decree. Today, religious groups comprise less than in",1952910,2021-07-25,2021-07-31,2,372,0
